effect_type,source_type,filename,descriptor,target_text,scale,orig_target_sim,manip_target_sim,delta_target_sim
reverb,piano,test_piano_reverb_sad_0.8.wav,sad,a sad sound,0.8,0.23375821,0.2265982,-0.007160008
reverb,piano,test_piano_reverb_sad_1.0.wav,sad,a sad sound,1.0,0.23375821,0.2419275,0.008169293
reverb,piano,test_piano_reverb_soft_0.2.wav,soft,a soft sound,0.2,0.18008801,0.17943828,-0.00064973533
reverb,piano,test_piano_reverb_soft_0.4.wav,soft,a soft sound,0.4,0.18008801,0.17139605,-0.0086919665
reverb,piano,test_piano_reverb_soft_0.6.wav,soft,a soft sound,0.6,0.18008801,0.17133023,-0.008757785
reverb,piano,test_piano_reverb_soft_0.8.wav,soft,a soft sound,0.8,0.18008801,0.20379025,0.023702234
reverb,piano,test_piano_reverb_soft_1.0.wav,soft,a soft sound,1.0,0.18008801,0.20823894,0.028150931
reverb,piano,test_piano_reverb_spacious_0.2.wav,spacious,a spacious sound,0.2,0.12020141,0.1294279,0.009226486
reverb,piano,test_piano_reverb_spacious_0.4.wav,spacious,a spacious sound,0.4,0.12020141,0.1307625,0.010561094
reverb,piano,test_piano_reverb_spacious_0.6.wav,spacious,a spacious sound,0.6,0.12020141,0.13695371,0.016752303
reverb,piano,test_piano_reverb_spacious_0.8.wav,spacious,a spacious sound,0.8,0.12020141,0.15691245,0.036711037
reverb,piano,test_piano_reverb_spacious_1.0.wav,spacious,a spacious sound,1.0,0.12020141,0.16947275,0.049271345
reverb,piano,test_piano_reverb_strong_0.2.wav,strong,a strong sound,0.2,-0.0058524264,-0.0131776035,-0.007325177
reverb,piano,test_piano_reverb_strong_0.4.wav,strong,a strong sound,0.4,-0.0058524264,-0.020105049,-0.014252623
reverb,piano,test_piano_reverb_strong_0.6.wav,strong,a strong sound,0.6,-0.0058524264,-0.019129854,-0.013277427
reverb,piano,test_piano_reverb_strong_0.8.wav,strong,a strong sound,0.8,-0.0058524264,-0.004204895,0.0016475315
reverb,piano,test_piano_reverb_strong_1.0.wav,strong,a strong sound,1.0,-0.0058524264,0.018814355,0.024666782
reverb,piano,test_piano_reverb_tinny_0.2.wav,tinny,a tinny sound,0.2,0.11158938,0.10934672,-0.002242662
reverb,piano,test_piano_reverb_tinny_0.4.wav,tinny,a tinny sound,0.4,0.11158938,0.10540434,-0.00618504
reverb,piano,test_piano_reverb_tinny_0.6.wav,tinny,a tinny sound,0.6,0.11158938,0.10944978,-0.0021395981
reverb,piano,test_piano_reverb_tinny_0.8.wav,tinny,a tinny sound,0.8,0.11158938,0.13873379,0.02714441
reverb,piano,test_piano_reverb_tinny_1.0.wav,tinny,a tinny sound,1.0,0.11158938,0.17310819,0.06151881
reverb,piano,test_piano_reverb_warm_0.2.wav,warm,a warm sound,0.2,0.13296793,0.13507444,0.0021065027
reverb,piano,test_piano_reverb_warm_0.4.wav,warm,a warm sound,0.4,0.13296793,0.12618014,-0.006787792
reverb,piano,test_piano_reverb_warm_0.6.wav,warm,a warm sound,0.6,0.13296793,0.12528645,-0.007681489
reverb,piano,test_piano_reverb_warm_0.8.wav,warm,a warm sound,0.8,0.13296793,0.14575948,0.012791544
reverb,piano,test_piano_reverb_warm_1.0.wav,warm,a warm sound,1.0,0.13296793,0.17893244,0.04596451
reverb,mixture,mixture_reverb_bass_0.2.wav,bass,a bass sound,0.2,0.07211587,0.08936453,0.01724866
reverb,mixture,mixture_reverb_bass_0.4.wav,bass,a bass sound,0.4,0.07211587,0.10153784,0.02942197
reverb,mixture,mixture_reverb_bass_0.6.wav,bass,a bass sound,0.6,0.07211587,0.11835022,0.046234354
reverb,mixture,mixture_reverb_bass_0.8.wav,bass,a bass sound,0.8,0.07211587,0.14046277,0.0683469
reverb,mixture,mixture_reverb_bass_1.0.wav,bass,a bass sound,1.0,0.07211587,0.15495996,0.08284409
reverb,mixture,mixture_reverb_big_0.2.wav,big,a big sound,0.2,0.003318306,0.011245584,0.007927278
reverb,mixture,mixture_reverb_big_0.4.wav,big,a big sound,0.4,0.003318306,0.023601837,0.020283531
reverb,mixture,mixture_reverb_big_0.6.wav,big,a big sound,0.6,0.003318306,0.04740683,0.044088524
reverb,mixture,mixture_reverb_big_0.8.wav,big,a big sound,0.8,0.003318306,0.089242175,0.085923865
reverb,mixture,mixture_reverb_big_1.0.wav,big,a big sound,1.0,0.003318306,0.119995564,0.116677254
reverb,mixture,mixture_reverb_church_0.2.wav,church,a church sound,0.2,0.3265544,0.35599023,0.029435843
reverb,mixture,mixture_reverb_church_0.4.wav,church,a church sound,0.4,0.3265544,0.38305074,0.056496352
reverb,mixture,mixture_reverb_church_0.6.wav,church,a church sound,0.6,0.3265544,0.42766148,0.10110709
reverb,mixture,mixture_reverb_church_0.8.wav,church,a church sound,0.8,0.3265544,0.49054235,0.16398796
reverb,mixture,mixture_reverb_church_1.0.wav,church,a church sound,1.0,0.3265544,0.5551579,0.22860351
reverb,mixture,mixture_reverb_clear_0.2.wav,clear,a clear sound,0.2,0.09051698,0.08439105,-0.006125927
reverb,mixture,mixture_reverb_clear_0.4.wav,clear,a clear sound,0.4,0.09051698,0.08161103,-0.008905947
reverb,mixture,mixture_reverb_clear_0.6.wav,clear,a clear sound,0.6,0.09051698,0.07978526,-0.010731719
reverb,mixture,mixture_reverb_clear_0.8.wav,clear,a clear sound,0.8,0.09051698,0.079916045,-0.010600932
reverb,mixture,mixture_reverb_clear_1.0.wav,clear,a clear sound,1.0,0.09051698,0.07361584,-0.016901135
reverb,mixture,mixture_reverb_deep_0.2.wav,deep,a deep sound,0.2,0.02263112,0.018206801,-0.0044243187
reverb,mixture,mixture_reverb_deep_0.4.wav,deep,a deep sound,0.4,0.02263112,0.01800965,-0.0046214703
reverb,mixture,mixture_reverb_deep_0.6.wav,deep,a deep sound,0.6,0.02263112,0.023511898,0.00088077784
reverb,mixture,mixture_reverb_deep_0.8.wav,deep,a deep sound,0.8,0.02263112,0.038226813,0.015595693
reverb,mixture,mixture_reverb_deep_1.0.wav,deep,a deep sound,1.0,0.02263112,0.044058345,0.021427225
reverb,mixture,mixture_reverb_distant_0.2.wav,distant,a distant sound,0.2,0.2224504,0.24392787,0.02147746
reverb,mixture,mixture_reverb_distant_0.4.wav,distant,a distant sound,0.4,0.2224504,0.2548491,0.0323987
reverb,mixture,mixture_reverb_distant_0.6.wav,distant,a distant sound,0.6,0.2224504,0.27006298,0.047612578
reverb,mixture,mixture_reverb_distant_0.8.wav,distant,a distant sound,0.8,0.2224504,0.3072574,0.08480701
reverb,mixture,mixture_reverb_distant_1.0.wav,distant,a distant sound,1.0,0.2224504,0.33177212,0.10932171
reverb,mixture,mixture_reverb_distorted_0.2.wav,distorted,a distorted sound,0.2,-0.03099734,-0.031419262,-0.00042192265
reverb,mixture,mixture_reverb_distorted_0.4.wav,distorted,a distorted sound,0.4,-0.03099734,-0.024537101,0.0064602382
reverb,mixture,mixture_reverb_distorted_0.6.wav,distorted,a distorted sound,0.6,-0.03099734,-0.0097723305,0.02122501
reverb,mixture,mixture_reverb_distorted_0.8.wav,distorted,a distorted sound,0.8,-0.03099734,0.030555729,0.06155307
reverb,mixture,mixture_reverb_distorted_1.0.wav,distorted,a distorted sound,1.0,-0.03099734,0.04162376,0.0726211
reverb,mixture,mixture_reverb_echo_0.2.wav,echo,an echo sound,0.2,0.08615807,0.10781148,0.021653414
reverb,mixture,mixture_reverb_echo_0.4.wav,echo,an echo sound,0.4,0.08615807,0.119462065,0.033304
reverb,mixture,mixture_reverb_echo_0.6.wav,echo,an echo sound,0.6,0.08615807,0.13553166,0.049373597
reverb,mixture,mixture_reverb_echo_0.8.wav,echo,an echo sound,0.8,0.08615807,0.1745398,0.08838174
reverb,mixture,mixture_reverb_echo_1.0.wav,echo,an echo sound,1.0,0.08615807,0.20945337,0.12329531
reverb,mixture,mixture_reverb_hall_0.2.wav,hall,a hall sound,0.2,-0.017107882,-0.00929191,0.007815972
reverb,mixture,mixture_reverb_hall_0.4.wav,hall,a hall sound,0.4,-0.017107882,0.0035521612,0.020660043
reverb,mixture,mixture_reverb_hall_0.6.wav,hall,a hall sound,0.6,-0.017107882,0.021838695,0.038946576
reverb,mixture,mixture_reverb_hall_0.8.wav,hall,a hall sound,0.8,-0.017107882,0.059833147,0.07694103
reverb,mixture,mixture_reverb_hall_1.0.wav,hall,a hall sound,1.0,-0.017107882,0.09065532,0.1077632
reverb,mixture,mixture_reverb_haunting_0.2.wav,haunting,a haunting sound,0.2,0.016484313,0.04864968,0.032165367
reverb,mixture,mixture_reverb_haunting_0.4.wav,haunting,a haunting sound,0.4,0.016484313,0.08394905,0.06746474
reverb,mixture,mixture_reverb_haunting_0.6.wav,haunting,a haunting sound,0.6,0.016484313,0.13712037,0.12063605
reverb,mixture,mixture_reverb_haunting_0.8.wav,haunting,a haunting sound,0.8,0.016484313,0.23130155,0.21481723
reverb,mixture,mixture_reverb_haunting_1.0.wav,haunting,a haunting sound,1.0,0.016484313,0.26717865,0.25069433
reverb,mixture,mixture_reverb_hollow_0.2.wav,hollow,a hollow sound,0.2,0.18217316,0.18470064,0.0025274754
reverb,mixture,mixture_reverb_hollow_0.4.wav,hollow,a hollow sound,0.4,0.18217316,0.18388352,0.0017103553
reverb,mixture,mixture_reverb_hollow_0.6.wav,hollow,a hollow sound,0.6,0.18217316,0.186368,0.004194841
reverb,mixture,mixture_reverb_hollow_0.8.wav,hollow,a hollow sound,0.8,0.18217316,0.20666504,0.024491876
reverb,mixture,mixture_reverb_hollow_1.0.wav,hollow,a hollow sound,1.0,0.18217316,0.23217049,0.04999733
reverb,mixture,mixture_reverb_loud_0.2.wav,loud,a loud sound,0.2,0.06497648,0.06196769,-0.003008794
reverb,mixture,mixture_reverb_loud_0.4.wav,loud,a loud sound,0.4,0.06497648,0.060009208,-0.004967276
reverb,mixture,mixture_reverb_loud_0.6.wav,loud,a loud sound,0.6,0.06497648,0.05840064,-0.006575845
reverb,mixture,mixture_reverb_loud_0.8.wav,loud,a loud sound,0.8,0.06497648,0.06314937,-0.0018271133
reverb,mixture,mixture_reverb_loud_1.0.wav,loud,a loud sound,1.0,0.06497648,0.07843177,0.013455287
reverb,mixture,mixture_reverb_low_0.2.wav,low,a low sound,0.2,0.03417414,0.042349804,0.008175664
reverb,mixture,mixture_reverb_low_0.4.wav,low,a low sound,0.4,0.03417414,0.048658002,0.014483862
reverb,mixture,mixture_reverb_low_0.6.wav,low,a low sound,0.6,0.03417414,0.06988054,0.035706397
reverb,mixture,mixture_reverb_low_0.8.wav,low,a low sound,0.8,0.03417414,0.10943683,0.075262696
reverb,mixture,mixture_reverb_low_1.0.wav,low,a low sound,1.0,0.03417414,0.14509603,0.11092189
reverb,mixture,mixture_reverb_muffled_0.2.wav,muffled,a muffled sound,0.2,0.046687324,0.043937694,-0.0027496293
reverb,mixture,mixture_reverb_muffled_0.4.wav,muffled,a muffled sound,0.4,0.046687324,0.034112163,-0.012575161
reverb,mixture,mixture_reverb_muffled_0.6.wav,muffled,a muffled sound,0.6,0.046687324,0.025346424,-0.0213409
reverb,mixture,mixture_reverb_muffled_0.8.wav,muffled,a muffled sound,0.8,0.046687324,0.038258895,-0.008428428
reverb,mixture,mixture_reverb_muffled_1.0.wav,muffled,a muffled sound,1.0,0.046687324,0.059282877,0.012595553
reverb,mixture,mixture_reverb_sad_0.2.wav,sad,a sad sound,0.2,0.0968665,0.115420535,0.018554032
reverb,mixture,mixture_reverb_sad_0.4.wav,sad,a sad sound,0.4,0.0968665,0.14345296,0.046586454
reverb,mixture,mixture_reverb_sad_0.6.wav,sad,a sad sound,0.6,0.0968665,0.18372884,0.08686234
reverb,mixture,mixture_reverb_sad_0.8.wav,sad,a sad sound,0.8,0.0968665,0.25470564,0.15783913
reverb,mixture,mixture_reverb_sad_1.0.wav,sad,a sad sound,1.0,0.0968665,0.27592713,0.17906062
reverb,mixture,mixture_reverb_soft_0.2.wav,soft,a soft sound,0.2,0.15437132,0.15469664,0.00032532215
reverb,mixture,mixture_reverb_soft_0.4.wav,soft,a soft sound,0.4,0.15437132,0.15317231,-0.001199007
reverb,mixture,mixture_reverb_soft_0.6.wav,soft,a soft sound,0.6,0.15437132,0.15407528,-0.00029604137
reverb,mixture,mixture_reverb_soft_0.8.wav,soft,a soft sound,0.8,0.15437132,0.16501817,0.01064685
reverb,mixture,mixture_reverb_soft_1.0.wav,soft,a soft sound,1.0,0.15437132,0.16532044,0.01094912
reverb,mixture,mixture_reverb_spacious_0.2.wav,spacious,a spacious sound,0.2,0.0711286,0.07902778,0.00789918
reverb,mixture,mixture_reverb_spacious_0.4.wav,spacious,a spacious sound,0.4,0.0711286,0.088670306,0.017541707
reverb,mixture,mixture_reverb_spacious_0.6.wav,spacious,a spacious sound,0.6,0.0711286,0.10597649,0.034847893
reverb,mixture,mixture_reverb_spacious_0.8.wav,spacious,a spacious sound,0.8,0.0711286,0.14072403,0.069595434
reverb,mixture,mixture_reverb_spacious_1.0.wav,spacious,a spacious sound,1.0,0.0711286,0.1585274,0.087398805
reverb,mixture,mixture_reverb_strong_0.2.wav,strong,a strong sound,0.2,0.031169672,0.03817728,0.00700761
reverb,mixture,mixture_reverb_strong_0.4.wav,strong,a strong sound,0.4,0.031169672,0.040732607,0.009562936
reverb,mixture,mixture_reverb_strong_0.6.wav,strong,a strong sound,0.6,0.031169672,0.049463052,0.01829338
reverb,mixture,mixture_reverb_strong_0.8.wav,strong,a strong sound,0.8,0.031169672,0.05945786,0.02828819
reverb,mixture,mixture_reverb_strong_1.0.wav,strong,a strong sound,1.0,0.031169672,0.062077902,0.03090823
reverb,mixture,mixture_reverb_tinny_0.2.wav,tinny,a tinny sound,0.2,0.039903864,0.047289204,0.0073853396
reverb,mixture,mixture_reverb_tinny_0.4.wav,tinny,a tinny sound,0.4,0.039903864,0.049620453,0.009716589
reverb,mixture,mixture_reverb_tinny_0.6.wav,tinny,a tinny sound,0.6,0.039903864,0.056052238,0.016148373
reverb,mixture,mixture_reverb_tinny_0.8.wav,tinny,a tinny sound,0.8,0.039903864,0.0694776,0.029573739
reverb,mixture,mixture_reverb_tinny_1.0.wav,tinny,a tinny sound,1.0,0.039903864,0.07927208,0.039368212
reverb,mixture,mixture_reverb_warm_0.2.wav,warm,a warm sound,0.2,0.09024052,0.08311477,-0.00712575
reverb,mixture,mixture_reverb_warm_0.4.wav,warm,a warm sound,0.4,0.09024052,0.07877398,-0.01146654
reverb,mixture,mixture_reverb_warm_0.6.wav,warm,a warm sound,0.6,0.09024052,0.076451436,-0.0137890875
reverb,mixture,mixture_reverb_warm_0.8.wav,warm,a warm sound,0.8,0.09024052,0.081688136,-0.008552387
reverb,mixture,mixture_reverb_warm_1.0.wav,warm,a warm sound,1.0,0.09024052,0.085183695,-0.0050568283
